tourney_id	tourney_name	surface	draw_size	tourney_level	tourney_date	match_num	winner_id	winner_seed	winner_entry	winner_name	winner_hand	winner_ht	winner_ioc	winner_age	winner_rank	winner_rank_points	loser_id	loser_seed	loser_entry	loser_name	loser_hand	loser_ht	loser_ioc	loser_age	loser_rank	loser_rank_points	score	best_of	round	minutes	w_ace	w_df	w_svpt	w_1stIn	w_1stWon	w_2ndWon	w_SvGms	w_bpSaved	w_bpFaced	l_ace	l_df	l_svpt	l_1stIn	l_1stWon	l_2ndWon	l_SvGms	l_bpSaved	l_bpFaced	wid	lid	atp_match_num	no_sets	no_tiebreaks	
2016-580	Australian Open	Hard	128	G	20160118	247	104586			Lukas Rosol	R	196	CZE	30	51	827	106058	25		Jack Sock	R	191	USA	23	22	1525	7-6(6) 7-6(5) 6-3	5	R64	136	20	5	130	76	61	30	17	10	2	21	6	101	62	52	21	16	1	10	MS054	3	2	
2016-580	Australian Open	Hard	128	G	20160118	263	104198	26		Guillermo Garcia-Lopez	R	185	ESP	32	27	1430	104978			Daniel Brands	R	196	GER	28	151	393	4-6 6-1 7-6(0) 6-3	5	R64	149	5	4	121	75	57	28	20	1	6	17	4	111	78	57	14	18	3	2	MS038	4	1	
2016-580	Australian Open	Hard	128	G	20160118	260	105777	27		Grigor Dimitrov	R	191	BUL	24	28	1420	105477			Marco Trungelliti	R	178	ARG	25	210	244	6-3 4-6 6-2 7-5	5	R64	159	11	4	119	82	61	23	20	6	9	4	7	108	67	44	24	19	4	8	MS041	4	0	
2016-580	Australian Open	Hard	128	G	20160118	268	104312	28		Andreas Seppi	R	191	ITA	31	29	1290	106045			Denis Kudla	R	180	USA	23	69	727	7-5 6-4 6-4	5	R64	126	13	1	114	63	51	27	16	8	4	6	3	87	40	32	24	16	1	8	MS033	3	0	
2016-580	Australian Open	Hard	128	G	20160118	255	106401	29		Nick Kyrgios	R	193	AUS	20	30	1260	104655			Pablo Cuevas	R	180	URU	30	41	1065	6-4 7-5 7-6(2)	5	R64	118	19	1	96	63	50	21	17	5	6	15	2	93	61	49	13	17	2	7	MS046	3	1	
2016-580	Australian Open	Hard	128	G	20160118	252	105723			Andrey Kuznetsov	R	185	RUS	24	74	693	104871	30		Jeremy Chardy	R	188	FRA	28	31	1255	6-4 7-6(5) 7-6(5)	5	R64	128	10	3	109	68	55	21	17	3	8	12	8	105	65	51	19	17	5	5	MS049	3	2	
2016-580	Australian Open	Hard	128	G	20160118	244	105449	31		Steve Johnson	R	188	USA	26	32	1240	105064			Thomaz Bellucci	L	188	BRA	28	37	1105	6-3 6-2 6-2	5	R64	88	10	2	72	37	33	22	13	2	10	3	5	68	33	23	13	12	5	2	MS057	3	0	
2016-580	Australian Open	Hard	128	G	20160118	239	105311	32		Joao Sousa	R	185	POR	26	33	1191	105053			Santiago Giraldo	R	188	COL	28	70	723	6-3 7-5 3-6 6-1	5	R64	156	8	1	100	63	51	20	19	0	18	11	0	129	68	45	30	18	13	2	MS062	4	0	
2016-580	Australian Open	Hard	128	G	20160118	267	105643			Federico Delbonis	L	191	ARG	25	53	815	105952			Renzo Olivo	R	180	ARG	23	174	296	7-6(5) 3-6 6-7(3) 7-5 6-2	5	R64	253	13	13	162	75	57	44	26	9	24	9	13	195	122	85	30	27	16	15	MS034	5	2	
2016-580	Australian Open	Hard	128	G	20160118	264	105732			Pierre-Hugues Herbert	R	188	FRA	24	167	313	111511			Noah Rubin	R	178	USA	19	328	146	6-3 6-4 6-0	5	R64	82	14	2	64	34	32	20	13	0	7	1	3	82	60	32	11	12	2	0	MS037	3	0	
2016-580	Australian Open	Hard	128	G	20160118	240	105357			John Millman	R	183	AUS	26	95	611	104180			Gilles Muller	L	193	LUX	32	38	1105	4-6 6-4 6-2 4-6 7-5	5	R64	218	13	5	167	110	74	31	25	5	11	22	5	155	86	65	31	25	5	9	MS061	5	0	
2016-580	Australian Open	Hard	128	G	20160118	250	103565			Stephane Robert	R	185	FRA	35	225	233	104330			Rajeev Ram	R	193	USA	31	93	617	6-1 6-7(6) 4-6 7-5 7-5	5	R64	216	23	6	177	96	66	44	27	14	23	11	7	200	120	74	37	26	14	20	MS051	5	1	
2016-580	Australian Open	Hard	128	G	20160118	253	104534			Dudi Sela	R	175	ISR	30	87	633	104269			Fernando Verdasco	L	185	ESP	32	45	900	4-6 6-3 6-3 7-6(4)	5	R64	169	5	2	129	70	41	37	20	6	15	9	7	118	84	49	17	20	7	12	MS048	4	1	
2016-580	Australian Open	Hard	128	G	20160118	237	104925	1		Novak Djokovic	R	188	SRB	28	1	16790	111202			Hyeon Chung	R	185	KOR	19	52	821	6-3 6-2 6-4	5	R128	115	10	3	68	45	40	13	14	0	7	5	1	90	57	34	15	13	2	1	MS064	3	0	
2016-580	Australian Open	Hard	128	G	20160118	174	104918	2		Andy Murray	R	191	GBR	28	2	8945	100644			Alexander Zverev	R	198	GER	18	83	647	6-1 6-2 6-3	5	R128	128	3	2	76	45	36	19	12	6	13	5	6	91	60	37	10	12	7	6	MS127	3	0	
2016-580	Australian Open	Hard	128	G	20160118	221	103819	3		Roger Federer	R	185	SUI	34	3	8165	105932			Nikoloz Basilashvili	R	185	GEO	23	118	493	6-2 6-1 6-2	5	R128	72	6	3	56	36	33	9	11	0	14	2	5	68	44	23	7	12	6	1	MS080	3	0	
2016-580	Australian Open	Hard	128	G	20160118	190	104527	4		Stan Wawrinka	R	183	SUI	30	4	6865	104098			Dmitry Tursunov	R	185	RUS				7-6(2) 6-3 RET	5	R128	92	14	0	60	39	34	14	11	1	9	1	2	89	57	35	19	11	8	1	MS111	3	1	
2016-580	Australian Open	Hard	128	G	20160118	205	104269			Fernando Verdasco	L	185	ESP	32	45	900	104745	5		Rafael Nadal	L	185	ESP	29	5	5230	7-6(6) 4-6 3-6 7-6(4) 6-2	5	R128	281	20	10	192	118	85	33	26	10	15	7	6	170	108	75	31	25	10	16	MS096	5	2	
2016-580	Australian Open	Hard	128	G	20160118	206	104607	6		Tomas Berdych	R	196	CZE	30	6	4560	106026			Yuki Bhambri	R	183	IND	23	96	610	7-5 6-1 6-2	5	R128	106	13	1	77	39	35	21	14	2	8	2	4	78	46	25	16	13	2	3	MS095	3	0	
2016-580	Australian Open	Hard	128	G	20160118	222	105453	7		Kei Nishikori	R	178	JPN	26	7	4235	104259			Philipp Kohlschreiber	R	178	GER	32	34	1185	6-4 6-3 6-3	5	R128	115	5	3	77	46	38	20	14	0	8	7	4	96	65	44	11	14	4	0	MS079	3	0	
2016-580	Australian Open	Hard	128	G	20160118	189	103970	8		David Ferrer	R	175	ESP	33	8	4145	105376			Peter Gojowczyk	R	185	GER	26	223	234	6-4 6-4 6-2	5	R128	96	7	3	75	50	41	15	14	3	8	6	2	80	43	30	15	14	3	4	MS112	3	0	
2016-580	Australian Open	Hard	128	G	20160118	229	104542	9		Jo-Wilfried Tsonga	R	188	FRA	30	10	2725	104571			Marcos Baghdatis	R	178	CYP	30	46	894	6-4 4-6 6-4 6-2	5	R128	146	13	3	110	72	55	22	19	1	9	5	3	104	55	42	29	19	5	2	MS072	4	0	
2016-580	Australian Open	Hard	128	G	20160118	182	104545	10		John Isner	R	208	USA	30	11	2495	105668			Jerzy Janowicz	R	203	POL	25	56	795	6-3 7-6(7) 6-3	5	R128	105	37	0	82	64	58	13	16	0	4	10	4	95	61	45	18	14	2	0	MS119	3	1	
2016-580	Australian Open	Hard	128	G	20160118	198	104330			Rajeev Ram	R	193	USA	31	93	617	104731	11		Kevin Anderson	R	203	RSA	29	12	2475	7-6(4) 6-7(4) 6-3 3-0 RET	5	R128	169	10	2	109	75	63	20	18	1	9	14	11	135	82	64	21	18	6	1	MS103	5	2	
2016-580	Australian Open	Hard	128	G	20160118	213	105227	12		Marin Cilic	R	198	CRO	27	13	2405	105217			Thiemo de Bakker	R	193	NED	27	98	607	6-7(4) 7-5 6-2 6-4	5	R128	173	19	1	117	58	49	39	21	4	11	12	4	136	78	57	28	21	6	5	MS088	4	1	
2016-580	Australian Open	Hard	128	G	20160118	197	105683	13		Milos Raonic	R	196	CAN	25	14	2270	106298			Lucas Pouille	R	185	FRA	21	90	621	6-1 6-4 6-4	5	R128	86	12	2	69	44	39	17	14	0	6	7	4	70	34	24	18	13	2	0	MS104	3	0	
2016-580	Australian Open	Hard	128	G	20160118	230	104468	14		Gilles Simon	R	183	FRA	31	15	2145	105577			Vasek Pospisil	R	193	CAN	25	39	1075	6-7(4) 6-3 6-2 6-4	5	R128	167	2	4	116	79	66	21	20	1	12	19	6	130	81	58	21	19	8	1	MS071	4	1	
2016-580	Australian Open	Hard	128	G	20160118	214	105676	15		David Goffin	R	180	BEL	25	16	1835	104660			Sergiy Stakhovsky	R	193	UKR	30	60	780	3-6 6-3 6-4 6-4	5	R128	156	2	5	113	74	54	17	19	4	15	10	6	123	67	45	25	19	8	9	MS087	4	0	
2016-580	Australian Open	Hard	128	G	20160118	181	106071	16		Bernard Tomic	R	196	AUS	23	17	1720	104797			Denis Istomin	R	188	UZB	29	59	781	6-7(4) 6-4 6-4 6-4	5	R128	179	16	0	138	95	75	20	21	13	10	23	1	122	81	60	20	21	6	14	MS120	4	1	
2016-580	Australian Open	Hard	128	G	20160118	226	111511			Noah Rubin	R	178	USA	19	328	146	105332	17		Benoit Paire	R	196	FRA	26	18	1703	7-6(4) 7-6(6) 7-6(5)	5	R128	151	5	3	131	80	54	34	18	10	8	19	6	127	69	57	27	18	5	13	MS075	3	3	
2016-580	Australian Open	Hard	128	G	20160118	185	103852	18		Feliciano Lopez	L	188	ESP	34	19	1690	105554			Daniel Evans	R	175	GBR	25	185	274	6-1 6-0 6-4	5	R128	88	13	1	69	38	35	14	12	0	13	5	6	73	43	24	13	11	7	0	MS116	3	0	
2016-580	Australian Open	Hard	128	G	20160118	217	106233	19		Dominic Thiem	R	185	AUT	22	20	1645	104919			Leonardo Mayer	R	191	ARG	28	36	1105	6-2 7-6(6) 4-6 7-6(0)	5	R128	186	7	4	119	88	69	18	21	3	9	8	5	139	91	61	24	21	5	6	MS084	4	2	
2016-580	Australian Open	Hard	128	G	20160118	178	104180			Gilles Muller	L	193	LUX	32	38	1105	104926	20		Fabio Fognini	R	178	ITA	28	23	1515	7-6(6) 7-6(7) 6-7(5) 7-6(1)	5	R128	239	37	8	166	101	89	34	24	4	12	20	11	195	117	84	45	24	11	5	MS123	4	4	
2016-580	Australian Open	Hard	128	G	20160118	194	104678	21		Viktor Troicki	R	193	SRB	29	26	1475	103926			Daniel Munoz de la Nava	L	178	ESP	33	71	718	4-6 4-6 6-1 7-6(4) 6-3	5	R128	209	22	5	153	99	76	28	25	10	22	12	10	159	85	62	35	23	17	14	MS107	5	1	
2016-580	Australian Open	Hard	128	G	20160118	233	105643			Federico Delbonis	L	191	ARG	25	53	815	103333	22		Ivo Karlovic	R	211	CRO	36	24	1485	7-6(4) 6-4 2-1 RET	5	R128	103	10	5	76	43	40	20	13	3	5	21	6	77	48	38	15	13	4	3	MS068	4	1	
2016-580	Australian Open	Hard	128	G	20160118	201	104792	23		Gael Monfils	R	193	FRA	29	25	1485	105216			Yuichi Sugita	R		JPN	27	124	481	6-1 6-3 6-2	5	R128	83	12	3	60	42	35	13	12	0	16	3	3	85	52	26	17	12	10	0	MS100	3	0	
2016-580	Australian Open	Hard	128	G	20160118	210	105138	24		Roberto Bautista Agut	R	183	ESP	27	21	1640	105373			Martin Klizan	L	191	SVK	26	43	955	6-2 6-3 4-6 2-6 6-2	5	R128	196	4	2	137	99	66	18	22	9	28	8	13	160	84	52	38	21	21	14	MS091	5	0	
2016-580	Australian Open	Hard	128	G	20160118	193	106058	25		Jack Sock	R	191	USA	23	22	1525	126203			Taylor Fritz	R	193	USA	18	155	372	6-4 3-6 0-6 6-3 6-4	5	R128	147	16	9	122	66	49	29	22	5	9	18	3	119	72	55	29	22	6	9	MS108	5	0	
2016-580	Australian Open	Hard	128	G	20160118	225	104198	26		Guillermo Garcia-Lopez	R	185	ESP	32	27	1430	103908			Paul-Henri Mathieu	R	185	FRA	34	97	609	6-4 6-4 6-4	5	R128	129	11	6	94	49	40	25	15	3	11	11	8	102	48	35	25	15	7	4	MS076	3	0	
2016-580	Australian Open	Hard	128	G	20160118	218	105777	27		Grigor Dimitrov	R	191	BUL	24	28	1420	103893			Paolo Lorenzi	R	183	ITA	34	57	795	6-3 7-6(8) 6-3	5	R128	145	11	1	109	74	57	16	16	3	9	7	2	95	57	46	13	14	5	5	MS083	3	1	
2016-580	Australian Open	Hard	128	G	20160118	234	104312	28		Andreas Seppi	R	191	ITA	31	29	1290	104559			Teymuraz Gabashvili	R	188	RUS	30	44	933	3-6 7-6(4) 6-4 7-6(10)	5	R128	220	13	5	152	76	57	42	22	3	10	17	8	148	83	69	30	21	8	6	MS067	4	2	
2016-580	Australian Open	Hard	128	G	20160118	209	106401	29		Nick Kyrgios	R	193	AUS	20	30	1260	105807			Pablo Carreno Busta	R	188	ESP	24	68	734	6-2 7-5 6-2	5	R128	91	16	0	70	50	37	17	14	0	12	3	2	94	62	29	19	14	6	1	MS092	3	0	
2016-580	Australian Open	Hard	128	G	20160118	202	104871	30		Jeremy Chardy	R	188	FRA	28	31	1255	105208			Ernests Gulbis	R	191	LAT	27	79	661	7-5 2-6 6-7(5) 6-3 13-11	5	R128	283	24	21	195	115	96	31	32	12	28	25	18	234	128	98	46	33	21	17	MS099	5	1	
2016-580	Australian Open	Hard	128	G	20160118	186	105449	31		Steve Johnson	R	188	USA	26	32	1240	105379			Aljaz Bedene	R	183	GBR	26	49	867	6-3 6-4 7-6(3)	5	R128	125	17	5	104	55	46	28	16	3	8	14	4	91	48	36	24	15	6	3	MS115	3	1	
2016-580	Australian Open	Hard	128	G	20160118	177	105311	32		Joao Sousa	R	185	POR	26	33	1191	105062			Mikhail Kukushkin	R	183	KAZ	28	94	612	6-3 6-4 6-3	5	R128	127	13	1	87	55	42	16	14	2	23	5	3	120	62	40	24	14	17	4	MS124	3	0	
2016-580	Australian Open	Hard	128	G	20160118	216	104597			Nicolas Almagro	R	183	ESP	30	73	694	103898			Julien Benneteau	R	185	FRA	34	696	38	6-3 6-7(5) 6-3 7-6(1)	5	R128	173	39	5	135	77	66	36	22	4	11	15	5	151	98	66	30	20	9	4	MS085	4	2	
2016-580	Australian Open	Hard	128	G	20160118	207	105806			Mirza Basic	R	188	BIH	24	138	432	104898			Robin Haase	R	191	NED	28	65	762	7-6(4) 6-4 6-4	5	R128	131	8	2	124	76	48	33	16	11	6	17	4	96	55	40	23	16	3	12	MS094	3	1	
2016-580	Australian Open	Hard	128	G	20160118	187	105064			Thomaz Bellucci	L	188	BRA	28	37	1105	111442			Jordan Thompson	R	183	AUS	21	143	414	6-2 6-3 6-2	5	R128	90	3	2	65	38	33	20	13	0	9	2	6	73	39	27	13	12	4	0	MS114	3	0	
2016-580	Australian Open	Hard	128	G	20160118	180	104620			Simone Bolelli	R	183	ITA	30	64	765	104548			Brian Baker	R	191	USA				7-6(6) 7-6(3) 6-7(2) 7-6(5)	5	R128	219	26	0	157	104	83	30	24	4	6	15	7	160	107	88	24	24	4	6	MS121	4	4	
2016-580	Australian Open	Hard	128	G	20160118	224	104978			Daniel Brands	R	196	GER	28	151	393	103607			Victor Estrella Burgos	R	173	DOM	35	55	797	6-4 7-6(1) 4-6 6-1	5	R128	144	17	3	107	71	57	23	20	1	15	6	2	126	80	57	17	19	10	4	MS077	4	1	
2016-580	Australian Open	Hard	128	G	20160118	208	104655			Pablo Cuevas	R	180	URU	30	41	1065	106415			Yoshihito Nishioka	L	170	JPN	20	117	501	7-6(5) 6-1 6-4	5	R128	121	13	5	96	59	47	18	14	7	10	3	1	91	55	31	22	15	4	9	MS093	3	1	
2016-580	Australian Open	Hard	128	G	20160118	220	105238			Alexandr Dolgopolov	R	180	UKR	27	35	1160	105575			Ricardas Berankis	R	175	LTU	25	85	641	6-1 3-6 6-4 6-2	5	R128	128	10	8	110	60	49	22	17	6	17	5	2	118	69	37	26	17	10	9	MS081	4	0	
2016-580	Australian Open	Hard	128	G	20160118	231	105539			Evgeny Donskoy	R	185	RUS	25	91	620	105438			Inigo Cervantes	R	183	ESP	26	72	703	6-4 3-6 6-1 6-4	5	R128	145	13	4	116	72	56	25	18	11	13	19	8	129	62	48	29	18	9	12	MS070	4	0	
2016-580	Australian Open	Hard	128	G	20160118	215	106000			Damir Dzumhur	R	175	BIH	23	81	661	106378			Kyle Edmund	R	188	GBR	21	88	625	1-6 7-6(4) 4-6 6-3 6-1	5	R128	192	13	10	170	124	81	24	23	8	19	14	4	146	68	51	36	22	13	14	MS086	5	1	
2016-580	Australian Open	Hard	128	G	20160118	176	105053			Santiago Giraldo	R	188	COL	28	70	723	105385			Donald Young	L	183	USA	26	47	882	6-4 1-6 6-3 6-2	5	R128	136	7	1	97	49	35	28	17	2	15	6	4	108	62	41	21	17	9	6	MS125	4	0	
2016-580	Australian Open	Hard	128	G	20160118	183	104719			Marcel Granollers	R	191	ESP	29	80	661	105051			Matthew Ebden	R	188	AUS	28	106	557	6-2 4-6 6-1 6-4	5	R128	142	5	1	89	54	39	23	17	7	19	7	5	115	63	33	25	18	10	11	MS118	4	0	
2016-580	Australian Open	Hard	128	G	20160118	175	105032			Sam Groth	R	193	AUS	28	67	747	105173			Adrian Mannarino	L	180	FRA	27	48	880	7-6(6) 6-4 3-6 6-3	5	R128	158	27	5	121	79	60	18	20	2	7	8	4	116	66	45	25	20	2	6	MS126	4	1	
2016-580	Australian Open	Hard	128	G	20160118	236	111460			Quentin Halys	R	191	FRA	19	187	274	104471			Ivan Dodig	R	183	CRO	31	78	678	6-4 6-7(4) 6-4 7-5	5	R128	201	12	10	150	89	63	30	22	8	17	9	9	152	92	67	23	22	10	12	MS065	4	1	
2016-580	Australian Open	Hard	128	G	20160118	227	105732			Pierre-Hugues Herbert	R	188	FRA	24	167	313	104665			Pablo Andujar	R	180	ESP	29	62	770	5-7 6-4 7-6(5) 6-2	5	R128	189	16	10	153	80	61	35	21	6	14	4	5	151	98	74	23	21	9	9	MS074	4	1	
2016-580	Australian Open	Hard	128	G	20160118	188	103720			Lleyton Hewitt	R	178	AUS	34	308	160	105902			James Duckworth	R	183	AUS	23	129	460	7-6(5) 6-2 6-4	5	R128	143	10	3	98	58	44	22	15	6	14	15	6	101	55	39	20	15	9	8	MS113	3	1	
2016-580	Australian Open	Hard	128	G	20160118	228	117357			Omar Jasika	L	183	AUS	18	310	159	105011			Illya Marchenko	R	185	UKR	28	76	688	6-4 3-6 6-0 6-4	5	R128	154	5	3	113	81	57	14	18	4	11	13	7	106	66	41	19	17	5	7	MS073	4	0	
2016-580	Australian Open	Hard	128	G	20160118	223	105572			Austin Krajicek	L	188	USA	25	103	571	105842			Di Wu	R	175	CHN	24	243	218	6-4 6-1 6-3	5	R128	91	13	4	70	43	36	15	13	2	10	1	1	84	62	35	11	13	4	3	MS078	3	0	
2016-580	Australian Open	Hard	128	G	20160118	235	106045			Denis Kudla	R	180	USA	23	69	727	105936			Filip Krajinovic	R	185	SRB	23	102	574	6-2 6-1 RET	5	R128	54	10	1	45	29	23	11	8	1	11	6	9	50	31	16	7	7	7	1	MS066	3	0	
2016-580	Australian Open	Hard	128	G	20160118	203	105723			Andrey Kuznetsov	R	185	RUS	24	74	693	105992			Ryan Harrison	R	185	USA	23	134	448	7-5 6-4 6-4	5	R128	117	4	3	88	49	39	23	16	5	17	11	5	106	48	34	29	16	12	7	MS098	3	0	
2016-580	Australian Open	Hard	128	G	20160118	211	105583			Dusan Lajovic	R	183	SRB	25	77	678	105023			Sam Querrey	R	198	USA	28	58	785	6-7(5) 4-6 6-4 6-2 RET	5	R128	135	18	6	127	72	53	32	20	7	5	17	6	118	72	57	27	20	3	11	MS090	5	1	
2016-580	Australian Open	Hard	128	G	20160118	200	103917			Nicolas Mahut	R	191	FRA	33	63	767	106065			Marco Cecchinato	R	185	ITA	23	92	618	4-6 6-2 6-2 6-2	5	R128	133	8	4	90	54	46	22	17	2	10	7	4	121	70	50	17	17	4	3	MS101	4	0	
2016-580	Australian Open	Hard	128	G	20160118	179	105357			John Millman	R	183	AUS	26	95	611	106043			Diego Schwartzman	R	170	ARG	23	89	621	3-6 5-7 7-6(2) 5-0 RET	5	R128	164	10	3	118	60	41	31	18	5	11	7	1	119	79	48	20	17	6	9	MS122	5	1	
2016-580	Australian Open	Hard	128	G	20160118	232	105952			Renzo Olivo	R	180	ARG	23	174	296	106210			Jiri Vesely	L	198	CZE	22	50	840	7-6(8) 2-6 1-6 6-4 6-4	5	R128	207	13	8	160	110	75	21	24	8	6	11	6	137	92	70	24	23	3	14	MS069	5	1	
2016-580	Australian Open	Hard	128	G	20160118	184	105550			Guido Pella	L	185	ARG	25	75	693	104327			Steve Darcis	R	178	BEL	31	110	538	2-6 3-6 6-3 7-5 6-1	5	R128	186	8	9	161	108	72	21	23	13	10	7	7	121	64	47	26	22	2	20	MS117	5	0	
2016-580	Australian Open	Hard	128	G	20160118	212	105077			Albert Ramos-Vinolas	L	188	ESP	28	61	773	106432			Borna Coric	R	185	CRO	19	40	1066	6-2 6-2 6-3	5	R128	103	4	1	76	50	38	16	12	7	8	5	3	77	48	29	13	13	2	7	MS089	3	0	
2016-580	Australian Open	Hard	128	G	20160118	199	103565			Stephane Robert	R	185	FRA	35	225	233	106216			Bjorn Fratangelo	R	183	USA	22	132	458	6-2 6-2 6-2	5	R128	100	8	3	79	40	35	21	12	5	14	7	3	105	64	33	19	12	8	5	MS102	3	0	
2016-580	Australian Open	Hard	128	G	20160118	196	103990			Tommy Robredo	R	180	ESP	33	42	1000	104291			Malek Jaziri	R	185	TUN	31	104	566	7-5 3-6 4-6 7-6(7) 8-6	5	R128	287	20	8	190	112	81	42	28	9	30	9	10	246	134	96	51	29	25	14	MS105	5	1	
2016-580	Australian Open	Hard	128	G	20160118	192	104586			Lukas Rosol	R	196	CZE	30	51	827	106121			Taro Daniel	R	191	JPN	22	99	603	7-6(2) 7-5 5-7 6-7(5) 6-1	5	R128	216	28	4	184	108	89	42	28	10	8	12	1	175	117	84	33	27	5	11	MS109	5	2	
2016-580	Australian Open	Hard	128	G	20160118	204	104534			Dudi Sela	R	175	ISR	30	87	633	103794			Benjamin Becker	R	178	GER	34	101	597	6-1 6-3 2-6 6-2	5	R128	121	5	1	95	62	44	17	16	4	12	8	6	104	67	39	13	16	4	8	MS097	4	0	
2016-580	Australian Open	Hard	128	G	20160118	195	105065			Tim Smyczek	R	175	USA	28	108	543	104593			Daniel Gimeno-Traver	R	183	ESP	30	100	598	6-1 3-6 6-3 6-2	5	R128	114	8	2	92	57	45	25	17	4	8	4	3	89	60	41	14	16	3	5	MS106	4	0	
2016-580	Australian Open	Hard	128	G	20160118	191	103285			Radek Stepanek	R	185	CZE	37	188	272	105147			Tatsuma Ito	R	180	JPN	27	125	477	6-4 6-3 6-7(5) 6-2	5	R128	196	14	7	149	89	69	27	20	12	10	10	3	121	80	52	17	19	3	15	MS110	4	1	
2016-580	Australian Open	Hard	128	G	20160118	219	105477			Marco Trungelliti	R	178	ARG	25	210	244	106075			Jozef Kovalik	R	183	SVK	23	251	215	6-4 7-6(1) 7-5	5	R128	139	4	1	100	65	50	19	17	2	8	4	5	112	67	42	22	17	4	4	MS082	3	1	
2016-605	ATP Finals	Hard	8	A	20161113	300	104918	1		Andy Murray	R	191	GBR	29	1	11185	104925	2		Novak Djokovic	R	188	SRB	29	2	10780	6-3 6-4	3	F	103	3	3	59	32	27	13	10	0	9	1	0	61	44	26	11	9	6	1	MS001	2	0	
2016-605	ATP Finals	Hard	8	A	20161113	299	104918	1		Andy Murray	R	191	GBR	29	1	11185	105683	4		Milos Raonic	R	196	CAN	25	4	5050	5-7 7-6(5) 7-6(9)	3	SF	218	7	6	146	89	55	36	18	8	7	10	6	128	81	60	21	18	4	12	MS002	3	2	
2016-605	ATP Finals	Hard	8	A	20161113	298	104925	2		Novak Djokovic	R	188	SRB	29	2	10780	105453	5		Kei Nishikori	R	178	JPN	26	5	4705	6-1 6-1	3	SF	66	3	1	44	28	23	7	7	2	11	4	1	55	35	18	4	7	5	3	MS003	2	0	
2016-605	ATP Finals	Hard	8	A	20161113	293	104918	1		Andy Murray	R	191	GBR	29	1	11185	104527	3		Stan Wawrinka	R	183	SUI	31	3	5115	6-4 6-2	3	Round Robin	87	3	2	51	30	26	12	9	2	7	7	1	67	41	27	11	9	4	2	MS008	2	0	
2016-605	ATP Finals	Hard	8	A	20161113	288	105227	7		Marin Cilic	R	198	CRO	28	7	3450	105453	5		Kei Nishikori	R	178	JPN	26	5	4705	3-6 6-2 6-3	3	Round Robin	114	16	2	77	42	34	16	13	1	5	1	2	74	47	30	12	13	1	3	MS013	3	0	
2016-605	ATP Finals	Hard	8	A	20161113	284	104925	2		Novak Djokovic	R	188	SRB	29	2	10780	105676	9 AL		David Goffin	R	180	BEL	25	11	2780	6-1 6-2	3	Round Robin	70	3	4	57	35	29	8	8	1	6	1	4	47	22	13	9	7	2	1	MS017	2	0	
2016-605	ATP Finals	Hard	8	A	20161113	281	105683	4		Milos Raonic	R	196	CAN	25	4	5050	106233	8		Dominic Thiem	R	185	AUT	23	9	3215	7-6(5) 6-3	3	Round Robin	91	14	1	58	37	32	13	10	0	6	4	2	77	42	28	19	11	4	0	MS020	2	1	
2016-605	ATP Finals	Hard	8	A	20161113	292	104918	1		Andy Murray	R	191	GBR	29	1	11185	105453	5		Kei Nishikori	R	178	JPN	26	5	4705	6-7(9) 6-4 6-4	3	Round Robin	201	8	4	132	70	53	30	16	9	7	0	6	119	75	54	18	16	3	11	MS009	3	1	
2016-605	ATP Finals	Hard	8	A	20161113	289	104527	3		Stan Wawrinka	R	183	SUI	31	3	5115	105227	7		Marin Cilic	R	198	CRO	28	7	3450	7-6(3) 7-6(3)	3	Round Robin	119	7	0	77	47	37	21	12	4	2	8	2	80	36	31	24	12	1	5	MS012	2	2	
2016-605	ATP Finals	Hard	8	A	20161113	285	104925	2		Novak Djokovic	R	188	SRB	29	2	10780	105683	4		Milos Raonic	R	196	CAN	25	4	5050	7-6(6) 7-6(5)	3	Round Robin	134	2	2	90	58	42	15	12	5	2	14	3	78	45	38	12	12	0	7	MS016	2	2	
2016-605	ATP Finals	Hard	8	A	20161113	280	106233	8		Dominic Thiem	R	185	AUT	23	9	3215	104792	6		Gael Monfils	R	193	FRA	30	6	3625	6-3 1-6 6-4	3	Round Robin	90	4	1	71	47	34	12	13	0	8	8	5	77	38	31	18	13	5	3	MS021	3	0	
2016-605	ATP Finals	Hard	8	A	20161113	291	104918	1		Andy Murray	R	191	GBR	29	1	11185	105227	7		Marin Cilic	R	198	CRO	28	7	3450	6-3 6-2	3	Round Robin	91	3	4	58	31	23	16	9	4	5	4	1	45	23	15	9	8	1	5	MS010	2	0	
2016-605	ATP Finals	Hard	8	A	20161113	290	105453	5		Kei Nishikori	R	178	JPN	26	5	4705	104527	3		Stan Wawrinka	R	183	SUI	31	3	5115	6-2 6-3	3	Round Robin	68	5	1	43	20	16	17	8	0	7	5	3	58	37	23	8	9	3	0	MS011	2	0	
2016-605	ATP Finals	Hard	8	A	20161113	283	104925	2		Novak Djokovic	R	188	SRB	29	2	10780	106233	8		Dominic Thiem	R	185	AUT	23	9	3215	6-7(10) 6-0 6-2	3	Round Robin	123	3	0	80	54	39	20	13	1	6	4	3	96	64	43	11	13	1	1	MS018	3	1	
2016-605	ATP Finals	Hard	8	A	20161113	282	105683	4		Milos Raonic	R	196	CAN	25	4	5050	104792	6		Gael Monfils	R	193	FRA	30	6	3625	6-3 6-4	3	Round Robin	85	12	0	51	29	25	15	10	0	8	5	1	63	32	24	15	9	6	0	MS019	2	0	
